SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2016-3603,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2016-10-17,2016-10-18,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3605,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2016-10-17,2016-10-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3606,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2016-10-18,2016-10-18,Pacific oysters,ND,,,,,,,
BTX-2016-3632,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-10-18,2016-10-19,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3633,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-10-18,2016-10-19,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3634,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-10-18,2016-10-19,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3635,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-10-18,2016-10-19,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3636,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-10-18,2016-10-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3637,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-10-18,2016-10-19,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3638,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2016-10-17,2016-10-19,Mussels,ND,,,50,<RL,<RL,<LOQ,
BTX-2016-3639,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2016-10-18,2016-10-19,Mussels,ND,,,29,<RL,<RL,<LOQ,
BTX-2016-3640,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2016-10-18,2016-10-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3641,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-10-18,2016-10-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3642,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-10-18,2016-10-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3654,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2016-10-19,2016-10-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3655,Morecambe Bay - Barrow,B077Q,Barrow-in-Furness BC,SD23116464,Roa Island,2016-10-19,2016-10-20,Mussels,ND,,,50,<RL,<RL,<LOQ,
BTX-2016-3656,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2016-10-19,2016-10-20,Pacific oysters,ND,,,<RL,<RL,<RL,1.2,
BTX-2016-3657,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2016-10-19,2016-10-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3658,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2016-10-19,2016-10-20,Mussels,ND,,,27,<RL,<RL,<LOQ,
BTX-2016-3659,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2016-10-19,2016-10-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3686,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-10-24,2016-10-25,Mussels,,,,208,<RL,<RL,,Additional flesh and water samples requested
BTX-2016-3687,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-10-24,2016-10-25,Mussels,ND,,,179,28,<RL,<LOQ,Additional flesh and water samples requested
BTX-2016-3688,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-10-24,2016-10-25,Mussels,ND,,,27,<RL,<RL,<LOQ,
BTX-2016-3689,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-10-24,2016-10-25,Mussels,ND,,,171,34,<RL,<LOQ,Additional flesh and water samples requested
BTX-2016-3690,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-10-24,2016-10-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3691,Swale,B076P,Swale BC,TR01316497,The Causeway,2016-10-24,2016-10-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3692,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-10-24,2016-10-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3693,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-10-24,2016-10-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3721,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-10-25,2016-10-26,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3722,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-10-25,2016-10-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3723,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-10-25,2016-10-26,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3724,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-10-25,2016-10-26,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3739,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-10-26,2016-10-27,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3740,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-10-26,2016-10-27,Mussels,,,,Not Tested,Not Tested,Not Tested,,
BTX-2016-3741,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2016-10-26,2016-10-27,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3742,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-10-26,2016-10-27,Hard clams,Not Tested,Not Tested,,Not Tested,Not Tested,Not Tested,Not Tested,
BTX-2016-3743,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-10-26,2016-10-27,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3747,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-10-27,2016-10-28,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3766,Burry Inlet,B038B,Carmarthenshire CC,SS48009850,North (West),2016-10-31,2016-11-01,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2016-3767,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-10-31,2016-11-01,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3768,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-10-31,2016-11-01,Mussels,ND,,,63,<RL,<RL,<LOQ,Additional flesh and water requested
BTX-2016-3769,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-10-31,2016-11-01,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3770,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-10-31,2016-11-01,Mussels,,,,85,<RL,<RL,,Additional flesh and water requested and received
BTX-2016-3771,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-10-31,2016-11-01,Mussels,ND,,,99,<RL,<RL,<LOQ,Additional flesh and water requested
BTX-2016-3772,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-10-31,2016-11-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3773,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-10-31,2016-11-01,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3774,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2016-10-31,2016-11-01,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3775,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2016-10-31,2016-11-01,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3776,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-10-31,2016-11-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3777,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-10-31,2016-11-01,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3808,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2016-11-01,2016-11-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3809,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2016-11-01,2016-11-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3810,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-11-01,2016-11-02,Pacific oysters,ND,,,<RL,<RL,<RL,1,
BTX-2016-3828,North Kent Coast,B17BS,Canterbury CC,TR10316684,WOCO Westbeach,2016-11-02,2016-11-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3829,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-11-02,2016-11-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3830,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-11-02,2016-11-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3831,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-11-02,2016-11-03,Mussels,ND,,,75,<RL,<RL,<LOQ,
BTX-2016-3832,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-11-02,2016-11-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3833,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-11-02,2016-11-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3834,Dee,B45AB,Flintshire CC,SJ1779880428,Salisbury,2016-11-01,2016-11-03,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2016-3835,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2016-11-02,2016-11-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3836,Lune,B066Y,Wyre BC,SD34504760,Sea Centre South,2016-11-02,2016-11-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3837,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2016-11-03,2016-11-04,Surf clams,ND,,,<RL,<RL,<RL,2.7,
BTX-2016-3838,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2016-11-03,2016-11-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3854,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2016-11-07,2016-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3855,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-11-07,2016-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,1,
BTX-2016-3856,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-11-07,2016-11-08,Mussels,ND,,,19,<RL,<RL,<LOQ,
BTX-2016-3857,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-11-07,2016-11-08,Mussels,ND,,,168,<RL,<RL,<LOQ,Additional flesh sample requested
BTX-2016-3858,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-11-07,2016-11-08,Mussels,ND,,,104,<RL,<RL,<LOQ,Additional flesh sample requested
BTX-2016-3859,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2016-11-07,2016-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3860,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-11-07,2016-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,1.2,
BTX-2016-3861,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-11-07,2016-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3862,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2016-11-08,2016-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3888,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-11-08,2016-11-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3889,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-11-08,2016-11-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3890,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-11-08,2016-11-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3891,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-11-08,2016-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3892,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2016-11-08,2016-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3907,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-11-09,2016-11-10,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3908,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2016-11-09,2016-11-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3913,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-11-10,2016-11-11,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3914,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-11-10,2016-11-11,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3915,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-11-10,2016-11-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3916,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2016-11-10,2016-11-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3917,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2016-11-09,2016-11-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3940,Colne,B012F,Colchester BC,TM0620016022,Pyefleet Spit,2016-11-14,2016-11-15,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3941,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-11-14,2016-11-15,Mussels,ND,,,35,31,<RL,<LOQ,
BTX-2016-3942,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-11-14,2016-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3943,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-11-14,2016-11-15,Mussels,ND,,,20,<RL,<RL,<LOQ,
BTX-2016-3944,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-11-14,2016-11-15,Mussels,ND,,,167,<RL,<RL,<LOQ,Additonal flesh samples requested
BTX-2016-3945,Roach,B73AF,London PHA,TQ94909207,Paglesham,2016-11-14,2016-11-15,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3946,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2016-11-14,2016-11-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3947,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2016-11-13,2016-11-15,Mussels,ND,,,65,<RL,<RL,<LOQ,
BTX-2016-3948,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2016-11-14,2016-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3949,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-11-14,2016-11-15,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3950,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-11-14,2016-11-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3951,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2016-11-14,2016-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3978,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2016-11-14,2016-11-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3979,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-11-15,2016-11-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3980,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-11-15,2016-11-16,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3981,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-11-15,2016-11-16,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3982,Camel,B35AE,Cornwall CC,SW93427530,Porthilly Rock B,2016-11-15,2016-11-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3983,The Wash,B003V,Boston BC,TF44234098,Toft,2016-11-15,2016-11-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3984,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2016-11-15,2016-11-16,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2016-3985,Blakeney,B006R,North Norfolk DC,TF91814545,Wells - The Pool,2016-11-15,2016-11-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3986,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-11-15,2016-11-16,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3987,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-11-15,2016-11-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3988,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2016-11-15,2016-11-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-3990,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-11-15,2016-11-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4002,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2016-11-16,2016-11-17,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4003,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2016-11-16,2016-11-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4004,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2016-11-16,2016-11-17,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2016-4005,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2016-11-15,2016-11-17,Mussels,ND,,,19,<RL,<RL,<LOQ,
BTX-2016-4006,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2016-11-16,2016-11-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4007,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2016-11-16,2016-11-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4010,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-11-17,2016-11-18,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4011,Morecambe Bay - Barrow,B077Q,Barrow-in-Furness BC,SD23116464,Roa Island,2016-11-21,2016-11-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4012,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-11-21,2016-11-22,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4013,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-11-21,2016-11-22,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4014,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-11-21,2016-11-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4015,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-11-21,2016-11-22,Mussels,ND,,,51,<RL,<RL,<LOQ,Additional flesh and water samples requested
BTX-2016-4016,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-11-21,2016-11-22,Mussels,ND,,,14,<RL,<RL,<LOQ,
BTX-2016-4017,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-11-21,2016-11-22,Mussels,ND,,,35,<RL,<RL,<LOQ,
BTX-2016-4018,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-11-21,2016-11-22,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4019,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-11-21,2016-11-22,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4020,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-11-21,2016-11-22,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4021,Lune,B066Y,Wyre BC,SD34504760,Sea Centre South,2016-11-21,2016-11-22,Mussels,ND,,,<RL,<RL,<RL,1.2,
BTX-2016-4067,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2016-11-22,2016-11-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4068,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2016-11-22,2016-11-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4081,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2016-11-22,2016-11-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4082,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2016-11-22,2016-11-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4083,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-11-23,2016-11-24,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4084,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-11-23,2016-11-24,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4089,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-11-24,2016-11-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4090,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-11-24,2016-11-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4091,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2016-11-24,2016-11-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4092,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2016-11-24,2016-11-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4109,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-11-28,2016-11-29,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4110,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-11-28,2016-11-29,Mussels,ND,,,64,<RL,<RL,<LOQ,
BTX-2016-4111,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-11-28,2016-11-29,Mussels,ND,,,58,<RL,<RL,<LOQ,
BTX-2016-4112,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-11-28,2016-11-29,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4113,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-11-28,2016-11-29,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4114,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-11-28,2016-11-29,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4146,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2016-11-28,2016-11-30,Pacific oysters,ND,,,<RL,<RL,<RL,1.2,
BTX-2016-4147,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2016-11-29,2016-11-30,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4148,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-11-29,2016-11-30,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4149,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2016-11-29,2016-11-30,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4150,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-11-29,2016-11-30,Mussels,ND,,,19,<RL,<RL,<LOQ,
BTX-2016-4151,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-11-29,2016-11-30,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4161,Portsmouth Harbour,B020I,Portsmouth PHA,SU63390364,Tipner Bridge,2016-11-30,2016-12-01,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4167,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-12-01,2016-12-02,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4168,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2016-12-01,2016-12-02,Mussels,ND,,,25,<RL,<RL,<LOQ,
BTX-2016-4169,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2016-12-01,2016-12-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4170,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-12-01,2016-12-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-4171,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-12-05,2016-12-06,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
