SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2017-2888,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2017-11-08,2017-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2889,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2017-11-08,2017-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2890,Swale,B076P,Swale BC,TR01316497,The Causeway,2017-11-09,2017-11-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2900,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2017-11-13,2017-11-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2901,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2017-11-13,2017-11-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2915,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2017-11-14,2017-11-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2920,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2017-11-15,2017-11-16,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2921,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2017-11-15,2017-11-16,Pacific oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2922,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2017-11-15,2017-11-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2923,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2017-11-15,2017-11-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2924,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2017-11-15,2017-11-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2925,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2017-11-15,2017-11-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2926,Roach,B73AF,London PHA,TQ94909207,Paglesham,2017-11-16,2017-11-17,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2941,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2017-11-20,2017-11-21,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2942,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2017-11-20,2017-11-21,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2943,Chichester Harbour,B018M,Chichester DC,SU74690448,Emsworth,2017-11-20,2017-11-21,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2949,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2017-11-21,2017-11-22,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2950,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2017-11-21,2017-11-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2951,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2017-11-20,2017-11-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2952,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2017-11-21,2017-11-22,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2984,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2017-11-27,2017-11-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3003,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2017-11-29,2017-11-30,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3005,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2017-11-30,2017-12-01,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-3033,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2017-12-04,2017-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3034,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2017-12-04,2017-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3035,The Wash,B003V,Boston BC,TF44234098,Toft,2017-12-04,2017-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3036,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2017-12-04,2017-12-05,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-3037,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2017-12-04,2017-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3038,Roach,B73AF,London PHA,TQ94909207,Paglesham,2017-12-04,2017-12-05,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3039,Taw-Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2017-12-03,2017-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3040,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2017-12-03,2017-12-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3041,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2017-12-04,2017-12-05,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3042,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2017-12-04,2017-12-05,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3074,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2017-12-05,2017-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3075,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2017-12-05,2017-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3076,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2017-12-05,2017-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3077,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2017-12-05,2017-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3078,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2017-12-05,2017-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3079,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2017-12-05,2017-12-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3080,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2017-12-05,2017-12-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-3081,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2017-12-05,2017-12-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3082,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2017-12-05,2017-12-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3083,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2017-12-06,2017-12-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3086,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2017-12-06,2017-12-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3087,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2017-12-06,2017-12-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3088,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2017-12-06,2017-12-07,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-3089,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2017-12-06,2017-12-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3090,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2017-12-06,2017-12-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3091,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2017-12-06,2017-12-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3092,Chichester Harbour,B018M,Chichester DC,SU74690448,Emsworth,2017-12-06,2017-12-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3093,Dee,B45AB,Flintshire CC,SJ1779880428,Salisbury,2017-12-06,2017-12-07,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-3094,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2017-12-06,2017-12-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3095,North Kent Coast,B17BS,Canterbury CC,TR1037166842,WOCO Westbeach,2017-12-06,2017-12-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3096,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2017-12-06,2017-12-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3097,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2017-12-06,2017-12-07,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3098,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2017-12-06,2017-12-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3100,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2017-12-07,2017-12-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3101,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2017-12-07,2017-12-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3102,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2017-12-06,2017-12-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3110,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2017-12-11,2017-12-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3112,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2017-12-11,2017-12-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3118,Colne,B012F,Colchester BC,TM0621716029,Pyefleet Spit,2017-12-12,2017-12-13,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3119,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2017-12-12,2017-12-13,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3120,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2017-12-12,2017-12-13,Mussels,,,,<RL,<RL,<RL,,
BTX-2017-3121,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2017-12-12,2017-12-13,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-3122,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2017-12-12,2017-12-13,Surf clams,ND,,,<RL,<RL,<RL,3.3,
BTX-2017-3123,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2017-12-12,2017-12-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3124,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2017-12-12,2017-12-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3125,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2017-12-12,2017-12-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3131,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2017-12-13,2017-12-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-3132,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2017-12-13,2017-12-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
