SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(mgPerkg),ActionRequired
BTX/2019/0001,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-01-02,2019-10-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0002,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF7987345401,Norton Creek Mussels,2019-01-02,2019-01-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0003,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-01-02,2019-01-03,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0004,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-01-02,2019-01-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0008,Colne,B012F,Colchester BC,TM0621716021,Pyefleet Spit,2019-01-03,2019-01-04,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0009,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-01-03,2019-01-04,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0011,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-01-03,2019-01-07,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0024,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2019-01-07,2019-01-08,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0025,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-01-07,2019-01-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0026,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2019-01-07,2019-01-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0027,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-01-07,2019-01-08,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0028,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-01-07,2019-01-08,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0029,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2019-01-08,2019-01-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0040,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2019-01-08,2019-01-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0041,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2019-01-08,2019-01-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0042,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-01-08,2019-01-09,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0043,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2019-01-08,2019-01-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0044,Porlock,B094E,West Somerset Council,SS87184778,Porlock Relay,2019-01-08,2019-01-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0060,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-01-09,2019-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0061,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-01-09,2019-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0062,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-01-09,2019-01-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0063,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-01-09,2019-01-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0064,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2019-01-09,2019-01-10,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0065,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-01-09,2019-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0066,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-01-09,2019-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0071,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2019-01-10,2019-01-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0072,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2019-01-10,2019-01-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0075,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-01-14,2019-01-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0076,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-01-14,2019-01-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0077,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-01-14,2019-01-15,Mussels,ND,,,49,<RL,<RL,<LOQ,
BTX/2019/0078,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-01-13,2019-01-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0079,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-01-14,2019-01-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0080,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-01-14,2019-01-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0095,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2019-01-15,2019-01-16,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0096,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-01-15,2019-01-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0097,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-01-15,2019-01-16,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0098,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2019-01-15,2019-01-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0099,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-01-14,2019-01-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0100,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-01-15,2019-01-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0101,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-01-15,2019-01-16,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0104,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2019-01-16,2019-01-17,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0106,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-01-21,2019-01-22,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0108,The Wash,B003V,Boston BC,TF4423240981,Toft,2019-01-21,2019-01-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0115,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-01-22,2019-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0116,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2019-01-21,2019-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0117,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2019-01-22,2019-01-23,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0118,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-01-22,2019-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0119,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-01-21,2019-01-23,Surf clams,ND,,,<RL,<RL,<RL,4.7,
BTX/2019/0120,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2019-01-21,2019-01-23,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0121,Burry Inlet,B038I,City and Council of Swansea,SS51139959645,South East 4,2019-01-22,2019-01-23,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0122,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2019-01-22,2019-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0126,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-01-23,2019-01-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0127,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-01-23,2019-01-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0130,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2019-01-24,2019-01-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0139,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-01-28,2019-01-29,Mussels,ND,,,39,<RL,<RL,<LOQ,
BTX/2019/0140,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2019-01-29,2019-01-30,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0141,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-01-29,2019-01-30,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0142,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2019-02-04,2019-02-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0143,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF79884539,Norton Creek Mussels,2019-02-04,2019-02-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0144,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-02-04,2019-02-05,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0145,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-02-03,2019-02-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0146,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-02-04,2019-02-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0147,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-02-04,2019-02-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0148,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2019-02-05,2019-02-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0172,Helford,B034W,Cornwall PHA,SW75512764,Porth Navas Quay,2019-02-05,2019-02-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0173,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-02-05,2019-02-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0174,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-02-05,2019-02-06,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0175,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-02-05,2019-02-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0176,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-02-05,2019-02-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0177,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2019-02-05,2019-02-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0178,Poole,B54CU,Poole BC,SZ09079041,Poole Coastal,2019-02-05,2019-02-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0194,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-02-06,2019-02-07,Mussels,ND,,,28,<RL,<RL,<LOQ,
BTX/2019/0195,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-02-06,2019-02-07,Mussels,ND,,,29,<RL,<RL,<LOQ,
BTX/2019/0196,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-02-06,2019-02-07,Mussels,ND,,,57,<RL,<RL,<LOQ,
BTX/2019/0197,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2019-02-06,2019-02-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0198,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2019-02-06,2019-02-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0199,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2019-02-06,2019-02-07,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0200,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-02-06,2019-02-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0201,Porlock,B094E,West Somerset Council,SS87184778,Porlock Relay,2019-02-06,2019-02-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0220,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-02-11,2019-02-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0221,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-02-11,2019-02-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0222,West Mersea,B13AA,Colchester BC,TM0298312186,West Mersea Outfall,2019-02-11,2019-02-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0223,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-02-10,2019-02-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0224,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-02-11,2019-02-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0225,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-02-11,2019-02-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0226,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2019-02-11,2019-02-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0227,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-02-11,2019-02-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0235,Conwy,B044V,Conwy CBC,SH76317972,Conwy West,2019-02-12,2019-02-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0236,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2019-02-12,2019-02-13,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0237,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-02-12,2019-02-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0238,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-02-12,2019-02-13,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0239,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-02-12,2019-02-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0240,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-02-12,2019-02-13,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0247,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2019-02-13,2019-02-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0248,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2019-02-12,2019-02-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0249,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-02-13,2019-02-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0250,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-02-13,2019-02-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0251,Lyme Bay,B090M,Torbay BC,SY13687543,Site 1,2019-02-11,2019-02-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0252,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-02-12,2019-02-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0260,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-02-18,2019-02-19,Pacific oysters,ND,,,<RL,<RL,<RL,2.4,
BTX/2019/0261,The Wash,B003V,Boston BC,TF44234098,Toft,2019-02-18,2019-02-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0269,Colne,B012F,Colchester BC,TM0622516018,Pyefleet Spit,2019-02-19,2019-02-20,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0270,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-02-19,2019-02-20,Surf clams,ND,,,<RL,<RL,<RL,5.8,
BTX/2019/0271,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2019-02-19,2019-02-20,Pacific oysters,,,,<RL,<RL,<RL,,
BTX/2019/0272,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2019-02-19,2019-02-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0273,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-02-19,2019-02-20,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0279,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2019-02-20,2019-02-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0280,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-02-19,2019-02-21,Mussels,ND,,,39,<RL,<RL,<LOQ,
BTX/2019/0283,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-02-21,2019-02-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0284,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-02-21,2019-02-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0296,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2019-02-26,2019-02-27,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0300,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-02-27,2019-02-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0301,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2019-02-27,2019-02-28,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0302,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-02-27,2019-02-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0315,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-03-04,2019-03-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0316,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2019-03-04,2019-03-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0317,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-03-04,2019-03-05,Mussels,ND,,,36,<RL,<RL,<LOQ,
BTX/2019/0318,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-03-04,2019-03-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0319,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-03-04,2019-03-05,Mussels,ND,,,30,<RL,<RL,1.1,
BTX/2019/0320,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF7987845358,Norton Creek Mussels,2019-03-04,2019-03-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0321,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-03-04,2019-03-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0322,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2019-03-04,2019-03-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0324,Deben,B010G,Suffolk Coastal DC,TM29234301,Spinny Marsh ,2019-03-04,2019-03-05,Pacific oysters,not tested,,,not tested,not tested,not tested,not tested,
BTX/2019/0326,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2019-03-05,2019-03-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0350,Three Rivers,B071L,Carmarthenshire CC,SN32800970,Llanybri,2019-03-05,2019-03-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0351,Helford,B034W,Cornwall PHA,SW75512764,Porth Navas Quay,2019-03-05,2019-03-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0352,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-03-05,2019-03-06,Mussels,ND,,,27,<RL,<RL,<LOQ,
BTX/2019/0353,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-03-05,2019-03-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0354,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2019-03-05,2019-03-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0355,Poole,B54CU,Poole BC,SZ09079041,Poole Coastal,2019-03-05,2019-03-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0356,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-03-05,2019-03-06,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0357,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-03-05,2019-03-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0358,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-03-05,2019-03-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0359,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2019-03-05,2019-03-06,Pacific oysters,ND,,,<RL,<RL,<RL,1.5,
BTX/2019/0360,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2019-03-05,2019-03-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0362,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2019-03-05,2019-03-06,Pacific oysters,not tested,,,not tested,not tested,not tested,not tested,
BTX/2019/0370,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-03-06,2019-03-07,Hard clams,ND,,,<RL,<RL,<RL,1.2,
BTX/2019/0371,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-03-06,2019-03-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0375,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2019-03-07,2019-03-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0386,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2019-03-11,2019-03-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0387,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-03-11,2019-03-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0388,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-03-11,2019-03-12,Mussels,Not tested,,,Not tested,Not tested,Not tested,Not tested,
BTX/2019/0389,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-03-11,2019-03-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0393,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-03-12,2019-03-13,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0399,West Mersea,B13AA,Colchester BC,TM0300512137,West Mersea Outfall,2019-03-12,2019-03-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0400,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2019-03-12,2019-03-13,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0401,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-03-12,2019-03-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0402,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-03-12,2019-03-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0403,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-03-11,2019-03-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0404,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-03-12,2019-03-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0406,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2019-03-14,2019-03-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0413,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-03-18,2019-03-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0426,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-03-18,2019-03-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0427,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-03-18,2019-03-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0428,Colne,B012F,Colchester BC,TM0622516018,Pyefleet Spit,2019-03-19,2019-03-20,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
