SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2018-0417,Dee,B45AG,Wirral BC,SJ20158505,West Kirby,2018-03-26,2018-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0418,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-03-26,2018-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0419,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2018-03-26,2018-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0431,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-03-28,2018-03-29,Pacific oysters,Not tested,,,Not tested,Not tested,Not tested,Not tested,Additional flesh sample requested
BTX-2018-0432,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-03-28,2018-03-29,Mussels,Not tested,,,Not tested,Not tested,Not tested,Not tested,Additional flesh sample requested
BTX-2018-0451,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-04-03,2018-04-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0452,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-04-03,2018-04-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0453,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-04-03,2018-04-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0454,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-04-03,2018-04-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0455,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-04-03,2018-04-04,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0456,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-04-03,2018-04-04,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0457,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2018-04-03,2018-04-04,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0459,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-04-04,2018-04-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0484,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2018-04-04,2018-04-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0485,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2018-04-04,2018-04-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0486,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2018-04-04,2018-04-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0487,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-04-04,2018-04-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0488,Porlock,B094E,West Somerset Council,SS87184778,Porlock Relay,2018-04-04,2018-04-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0493,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-04-05,2018-04-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0494,Swale,B076P,Swale BC,TR01316497,The Causeway,2018-04-05,2018-04-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0495,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2018-04-09,2018-04-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0496,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-04-09,2018-04-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0497,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2018-04-09,2018-04-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0517,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-04-10,2018-04-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0518,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-04-10,2018-04-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0531,Colne,B012F,Colchester BC,TM06216029,Pyefleet Spit,2018-04-11,2018-04-12,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0532,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-04-11,2018-04-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0533,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-04-11,2018-04-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0534,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-04-11,2018-04-12,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0536,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-04-12,2018-04-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0537,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-04-12,2018-04-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0538,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-04-11,2018-04-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0539,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-04-12,2018-04-13,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0550,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2018-04-16,2018-04-17,Cockles,Detected ,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0551,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-04-16,2018-04-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0552,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2018-04-16,2018-04-17,Mussels,ND,,,28,<RL,<RL,<LOQ,
BTX-2018-0553,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-04-16,2018-04-17,Mussels,ND,,,57,<RL,<RL,<LOQ,
BTX-2018-0554,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2018-04-16,2018-04-17,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0555,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-04-15,2018-04-17,Pacific oysters,Detected ,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0556,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2018-04-16,2018-04-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0557,The Wash,B003V,Boston BC,TF44234098,Toft,2018-04-16,2018-04-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0558,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-04-16,2018-04-17,Mussels,ND,,,,,,,
BTX-2018-0559,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-04-16,2018-04-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0560,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2018-04-16,2018-04-17,Pacific oysters,ND,,,,,,,
BTX-2018-0573,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-04-16,2018-04-18,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0574,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-04-16,2018-04-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,.
BTX-2018-0575,North Kent Coast,B17BS,Canterbury CC,TR10326689,WOCO Westbeach,2018-04-17,2018-04-18,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0576,Burry Inlet,B038I,City and Council of Swansea,SS50509590,South East 4,2018-04-17,2018-04-18,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0577,Burry Inlet,B038L,City and Council of Swansea,SS43409470,Whitford Point ,2018-04-17,2018-04-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0587,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2018-04-18,2018-04-19,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0588,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-04-18,2018-04-19,Pacific oysters,ND,,,,,,,
BTX-2018-0604,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-04-23,2018-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0605,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2018-04-23,2018-04-24,Mussels,ND,,,,,,,
BTX-2018-0606,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2018-04-23,2018-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0607,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2018-04-23,2018-04-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0608,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-04-23,2018-04-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0609,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-04-23,2018-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0625,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2018-04-24,2018-04-25,Mussels,,,,28,<RL,<RL,,
BTX-2018-0626,Porthallow Cove,B34AA,Cornwall PHA,SW80212383,Porthallow North,2018-04-24,2018-04-25,Mussels,ND,,,35,<RL,<RL,<LOQ,
BTX-2018-0627,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-04-24,2018-04-25,Mussels,ND,,,133,<RL,<RL,,Additional flesh and water samples requested
BTX-2018-0628,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-04-24,2018-04-25,Mussels,,,,<RL,<RL,<RL,,
BTX-2018-0629,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2018-04-24,2018-04-25,Cockles,Detected,<400,,,,,,
BTX-2018-0630,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2018-04-24,2018-04-25,Surf clams,ND,,,<RL,<RL,<RL,4.1,
BTX-2018-0631,Dee,B45AE,Wirral BC,SJ21068470,West Kirby,2018-04-24,2018-04-25,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0641,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-04-25,2018-04-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0642,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2018-04-25,2018-04-26,Mussels,ND,,,27,<RL,<RL,<LOQ,
BTX-2018-0643,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2018-04-25,2018-04-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0645,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2018-04-26,2018-04-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0646,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-04-25,2018-04-27,Mussels,ND,,,,,,,
BTX-2018-0657,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-04-30,2018-05-01,Mussels,,,,65,<RL,<RL,,
BTX-2018-0658,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-04-30,2018-05-01,Mussels,ND,,,,,,,
BTX-2018-0659,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-04-29,2018-05-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0660,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2018-04-29,2018-05-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0661,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-04-29,2018-05-01,Pacific oysters,Detected,<400,,,,,,
BTX-2018-0672,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-05-01,2018-05-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0673,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-05-01,2018-05-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0674,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-05-01,2018-05-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0675,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-05-01,2018-05-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0676,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-04-30,2018-05-02,Mussels,,,,54,<RL,<RL,,
BTX-2018-0677,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2018-05-01,2018-05-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0678,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-05-01,2018-05-02,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0679,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2018-05-01,2018-05-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0683,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-05-02,2018-05-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0684,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2018-05-02,2018-05-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0685,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-05-02,2018-05-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0691,Swale,B076P,Swale BC,TR01316497,The Causeway,2018-05-03,2018-05-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0727,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-05-08,2018-05-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0728,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2018-05-08,2018-05-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0729,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-05-08,2018-05-09,Mussels,ND,,,,,,,
BTX-2018-0730,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2018-05-08,2018-05-09,Mussels,ND,,,,,,,
BTX-2018-0731,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-05-07,2018-05-09,Pacific oysters,Detected,?400,<RL,,,,,
BTX-2018-0732,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-05-08,2018-05-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0733,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-05-09,2018-05-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0752,Porthallow Cove,B34AA,Cornwall PHA,SW80212383,Porthallow North,2018-05-09,2018-05-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0753,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-05-09,2018-05-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0754,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-05-08,2018-05-10,Mussels,ND,,,83,<RL,<RL,<LOQ,Additional flesh and water samples requested
BTX-2018-0755,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-05-09,2018-05-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0756,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-05-10,2018-05-11,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0757,Colne,B012F,Colchester BC,TM0621716029,Pyefleet Spit,2018-05-10,2018-05-11,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0758,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-05-10,2018-05-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0773,Burry Inlet,B038B,Carmarthenshire CC,SS47959886,North (West),2018-05-14,2018-05-15,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0775,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2018-05-14,2018-05-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0776,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-05-14,2018-05-15,Pacific oysters,Detected,?400,456,<RL,<RL,<RL,<LOQ,
BTX-2018-0777,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2018-05-14,2018-05-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0778,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2018-05-14,2018-05-15,Surf clams,Detected,<400,,<RL,<RL,<RL,4.3,
BTX-2018-0779,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-05-14,2018-05-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0805,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-05-14,2018-05-16,Mussels,ND,,,54,<RL,<RL,<LOQ,
BTX-2018-0806,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-05-14,2018-05-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0807,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2018-05-15,2018-05-16,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0808,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-05-15,2018-05-16,Mussels,ND,,,40,<RL,<RL,<LOQ,
BTX-2018-0809,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-05-15,2018-05-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0810,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2018-05-15,2018-05-16,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0811,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-05-15,2018-05-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0812,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-05-15,2018-05-16,Mussels,,,,45,<RL,<RL,,
BTX-2018-0825,The Wash,B003V,Boston BC,TF44234098,Toft,2018-05-15,2018-05-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0826,North Kent Coast,B17BS,Canterbury CC,TR1031666819,WOCO Westbeach,2018-05-16,2018-05-17,Pacific oysters,ND,,,<RL,<RL,<RL,5.4,
BTX-2018-0827,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-05-15,2018-05-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0828,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-05-16,2018-05-17,Pacific oysters,ND,,,,,,,
BTX-2018-0829,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2018-05-16,2018-05-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0830,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2018-05-16,2018-05-17,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
